parcel,elevation,ndvi,lai,diseased
"[[121; 185], [122; 189], [147; 183], [146; 179]]",213.0727360857664,-0.2071579178767418,0.0295413335087406,0
"[[146; 179], [147; 183], [173; 177], [172; 173]]",212.9318194322183,-0.2193299429757254,0.0350483762248833,0
"[[172; 173], [173; 177], [198; 171], [197; 167]]",212.6381158759124,-0.2073804201000798,0.0245594027552364,0
"[[197; 167], [198; 171], [223; 165], [222; 161]]",212.55223540145985,-0.1718705170346002,0.0526805561581249,0
"[[223; 161], [224; 165], [249; 159], [248; 155]]",212.31459568886865,-0.1590093400743272,0.0422597236901518,0
"[[248; 155], [249; 159], [274; 153], [273; 149]]",212.06328410127736,-0.2234533268169765,0.0171788777158045,0
"[[273; 149], [274; 153], [300; 147], [299; 143]]",211.87992407570425,-0.3003535169236203,0.0060399765571578,1
"[[299; 143], [300; 147], [313; 145], [312; 141]]",211.72491705907532,-0.2762007517357395,0.009607729157032,0
"[[109; 173], [110; 177], [135; 171], [134; 167]]",213.1750114051095,-0.253550731352646,0.0289243630509344,0
"[[134; 167], [135; 171], [160; 165], [159; 161]]",213.15231523722628,-0.1984370711946139,0.0599626925051088,0
"[[159; 161], [160; 165], [186; 159], [185; 155]]",212.954472931338,-0.2321344740847323,0.0433429847427911,0
"[[185; 155], [186; 159], [211; 153], [210; 149]]",212.69921875,-0.1943660652550467,0.0482991223918487,0
"[[210; 149], [211; 153], [237; 147], [236; 143]]",212.5823613556338,-0.2331665737528196,0.0427948945942388,0
"[[236; 143], [237; 147], [248; 145], [247; 141]]",212.42654079861111,-0.3189642769949777,0.0123865103723474,1
"[[67; 334], [68; 338], [93; 332], [92; 328]]",212.9754505018248,-0.2822297320646398,0.0289003465403886,1
"[[92; 328], [93; 332], [118; 326], [117; 322]]",212.79711735857663,-0.2502533806694878,0.046248870290191,0
"[[117; 322], [118; 326], [144; 320], [143; 316]]",212.69586267605635,-0.2452647249463578,0.0414829186573689,0
"[[143; 316], [144; 320], [169; 314], [168; 310]]",212.5236656021898,-0.2082181916619739,0.0521459359085539,0
"[[168; 310], [169; 314], [194; 308], [193; 304]]",212.42096259124088,-0.2105448646266965,0.0520279019500176,0
"[[193; 304], [194; 308], [220; 302], [219; 298]]",212.20165327904928,-0.1322986710239464,0.0809923908066991,0
"[[219; 298], [220; 302], [245; 297], [244; 293]]",211.9055893841912,-0.123727798461914,0.0690306190221941,0
"[[244; 293], [245; 297], [270; 291], [269; 287]]",211.41635777828463,-0.1659232528121383,0.0606027544833015,0
"[[269; 287], [270; 291], [296; 285], [295; 281]]",210.99541978433095,-0.0795204135733591,0.076282997286988,0
"[[295; 281], [296; 285], [321; 279], [320; 275]]",210.641651459854,-0.1614919509330805,0.0502763304432486,0
"[[320; 275], [321; 279], [346; 273], [345; 269]]",210.272510834854,-0.2205313934999353,0.0146280512628544,0
"[[345; 269], [346; 273], [372; 267], [371; 263]]",209.91125660211267,-0.2859543604208222,0.0095122111396823,1
"[[371; 263], [372; 267], [397; 261], [396; 257]]",209.55762431569343,-0.2909510814360458,0.0095530919686761,1
"[[396; 257], [397; 261], [422; 256], [421; 252]]",209.1759535845588,-0.3220793219173656,0.0040148055511621,1
"[[421; 252], [422; 256], [448; 250], [447; 246]]",208.8152783890845,-0.3142334575384435,0.0079105424644579,1
"[[447; 246], [448; 250], [473; 244], [472; 240]]",208.49578010948903,-0.3559733481302748,0.0024541619655751,2
"[[472; 240], [473; 244], [498; 238], [497; 234]]",208.2040801779197,-0.3200581494499655,0.0073954032127262,1
"[[497; 234], [498; 238], [524; 232], [523; 228]]",207.94793959066905,-0.2789649963378906,0.0146616192744634,0
"[[523; 228], [524; 232], [549; 226], [548; 222]]",207.6958970118613,-0.2576311765796076,0.0325419677205384,0
"[[548; 222], [549; 226], [574; 221], [573; 217]]",207.394775390625,-0.2838919625353457,0.0220766412252328,1
"[[573; 217], [574; 221], [600; 215], [599; 211]]",207.13821797975356,-0.2495338278757014,0.0294798302060011,0
"[[599; 211], [600; 215], [625; 209], [624; 205]]",206.9397810218978,-0.1641676285687615,0.044602533475272,0
"[[624; 205], [625; 209], [650; 203], [649; 199]]",206.67787693886865,-0.181873126621664,0.0369454318422559,0
"[[649; 199], [650; 203], [676; 197], [675; 193]]",206.35596390845072,-0.1950917982719314,0.0315812139605784,0
"[[675; 193], [676; 197], [701; 191], [700; 187]]",206.01345802919707,-0.2769863657707715,0.0138425174479688,0
"[[700; 187], [701; 191], [727; 185], [726; 181]]",205.65858824823945,-0.2326609564165697,0.0239168067954442,0
"[[726; 181], [727; 185], [752; 180], [751; 176]]",205.44093232996323,-0.2978205680847168,0.0268007313713344,1
"[[751; 176], [752; 180], [777; 174], [776; 170]]",205.00307937956205,-0.351842977704793,0.0056251447847163,2
"[[776; 170], [777; 174], [803; 168], [802; 164]]",204.45318001760563,-0.2626890358349956,0.0312854453985215,0
"[[802; 164], [803; 168], [828; 162], [827; 158]]",203.8941605839416,-0.3324257065268123,0.0086516235078888,1
"[[827; 158], [828; 162], [853; 156], [852; 152]]",203.5247205748175,-0.307560219484217,0.0205996739521863,1
"[[852; 152], [853; 156], [879; 150], [878; 146]]",203.18154434419012,-0.3535470559563435,0.0126093325717591,2
"[[878; 146], [879; 150], [904; 145], [903; 141]]",202.94979319852945,-0.336700439453125,0.0118673113757776,1
"[[903; 141], [904; 145], [922; 141], [921; 137]]",202.76044921875,-0.3534437561035156,0.0041363247980156,2
"[[52; 322], [53; 326], [78; 320], [77; 316]]",213.1460851961679,-0.2807170840075416,0.0287069785248132,1
"[[77; 316], [78; 320], [103; 314], [102; 310]]",212.9895643248175,-0.2439865785486558,0.0294328001174463,0
"[[102; 310], [103; 314], [129; 308], [128; 304]]",212.8172040052817,-0.2089748113927707,0.0421377972076967,0
"[[128; 304], [129; 308], [154; 302], [153; 298]]",212.70717381386865,-0.1906055843128877,0.0573298835128559,0
"[[153; 298], [154; 302], [179; 296], [178; 292]]",212.48919365875912,-0.2816148645737591,0.0283756457233768,1
"[[178; 292], [179; 296], [205; 291], [204; 287]]",212.40846631205676,-0.190129909109562,0.0584416466038632,0
"[[204; 287], [205; 291], [230; 285], [229; 281]]",212.14453125,-0.1032784195507273,0.0850417396324871,0
"[[229; 281], [230; 285], [255; 279], [254; 275]]",211.7095403740876,-0.2071409851965243,0.0510368263566025,0
"[[254; 275], [255; 279], [281; 273], [280; 269]]",211.27742627640845,-0.2270138968884105,0.0446556951474919,0
"[[280; 269], [281; 273], [306; 267], [305; 263]]",210.97443829835763,-0.1012602834140553,0.0801287439022205,0
"[[305; 263], [306; 267], [331; 262], [330; 258]]",210.56637752757356,-0.2772915592900029,0.018123710696959,0
"[[330; 258], [331; 262], [357; 256], [356; 252]]",210.19635783450704,-0.2432718142657212,0.0308108598019283,0
"[[356; 252], [357; 256], [382; 250], [381; 246]]",209.83281535127736,-0.2835005600086964,0.0133794250886137,1
"[[381; 246], [382; 250], [407; 244], [406; 240]]",209.45517791970804,-0.2418009068844092,0.020766084895165,0
"[[407; 240], [408; 244], [433; 238], [432; 234]]",209.00824019160584,-0.3517922450156107,0.0068543083681734,2
"[[432; 234], [433; 238], [458; 232], [457; 228]]",208.70178489963504,-0.3383774583357094,0.009020339960249,1
"[[457; 228], [458; 232], [484; 227], [483; 223]]",208.37912788120568,-0.32936156136649,0.0069287389518463,1
"[[483; 223], [484; 227], [509; 221], [508; 217]]",208.09162579835763,-0.3074102471344662,0.0052625488529747,1
"[[508; 217], [509; 221], [534; 215], [533; 211]]",207.88840100364965,-0.2758741726840499,0.0129241124167864,0
"[[533; 211], [534; 215], [560; 209], [559; 205]]",207.5574246258803,-0.2962086099973867,0.0146853854011922,1
"[[559; 205], [560; 209], [585; 203], [584; 199]]",207.2918567518248,-0.3380792436808565,0.0096780855240911,1
"[[584; 199], [585; 203], [610; 198], [609; 194]]",207.14154411764707,-0.2231459158438223,0.0278609619994265,0
"[[609; 194], [610; 198], [636; 192], [635; 188]]",206.91099526848592,-0.2565691792373116,0.0168793670440433,0
"[[635; 188], [636; 192], [661; 186], [660; 182]]",206.61698791058396,-0.2373058012802235,0.0350032971250451,0
"[[660; 182], [661; 186], [686; 180], [685; 176]]",206.3037465784672,-0.2118153398054359,0.0273972618735032,0
"[[685; 176], [686; 180], [712; 174], [711; 170]]",206.0067809198944,-0.2572518747749058,0.0305733810626201,0
"[[711; 170], [712; 174], [737; 169], [736; 165]]",205.64206112132356,-0.2668156343347886,0.0136175239523728,0
"[[736; 165], [737; 169], [762; 163], [761; 159]]",205.29534956660584,-0.3539086510153377,0.0112797133424322,2
"[[762; 159], [763; 163], [788; 157], [787; 153]]",204.81526573905109,-0.2762198622209312,0.0113160302509008,0
"[[787; 153], [788; 157], [813; 151], [812; 147]]",204.2275747034672,-0.3373918463713931,0.0014751985439026,1
"[[812; 147], [813; 151], [839; 145], [838; 141]]",203.7335772447183,-0.3658422282044317,0.0016053146160686,2
"[[838; 141], [839; 145], [864; 139], [863; 135]]",203.40399749087592,-0.288850770379505,0.0164869372045805,1
"[[863; 135], [864; 139], [889; 134], [888; 130]]",203.0941233915441,-0.3197380795198328,0.0092745186687942,1
"[[888; 130], [889; 134], [921; 126], [920; 123]]",202.8735595703125,-0.4039451122283936,0.0015235352742941,2
"[[38; 310], [39; 314], [64; 308], [63; 304]]",213.37174954379563,-0.2261738742355012,0.047699206720923,0
"[[63; 304], [64; 308], [89; 302], [88; 298]]",213.32892335766425,-0.2376113891601562,0.0570013247877088,0
"[[88; 298], [89; 302], [115; 296], [114; 292]]",213.16920664612675,-0.2077858836938303,0.0586428866899493,0
"[[114; 292], [115; 296], [140; 290], [139; 286]]",213.0040203010949,-0.2305270424724495,0.0531236613428927,0
"[[139; 286], [140; 290], [165; 284], [164; 280]]",212.91970802919707,-0.2023821085908987,0.0679670278522891,0
"[[164; 280], [165; 284], [191; 279], [190; 275]]",212.7469110150709,-0.1935104748881455,0.0604772140410192,0
"[[190; 275], [191; 279], [216; 273], [215; 269]]",212.48206546532847,-0.183391083766074,0.0604670225326787,0
"[[215; 269], [216; 273], [241; 267], [240; 263]]",212.08148950729927,-0.209450324956518,0.0516735139864885,0
"[[240; 263], [241; 267], [267; 261], [266; 257]]",211.64717209507043,-0.2842679936835106,0.0244100610726689,1
"[[266; 257], [267; 261], [292; 255], [291; 251]]",211.26953125,-0.299887441370609,0.0221628817936702,1
"[[291; 251], [292; 255], [317; 249], [316; 245]]",210.9535669479927,-0.2675650937713846,0.0291460136367679,0
"[[316; 245], [317; 249], [343; 244], [342; 240]]",210.59211546985816,-0.3029928004488031,0.0204824001398093,1
"[[342; 240], [343; 244], [368; 238], [367; 234]]",210.1703780793796,-0.2674206921654026,0.0174510076144424,0
"[[367; 234], [368; 238], [393; 232], [392; 228]]",209.81794593978103,-0.3140425299205919,0.0103238803534632,1
"[[392; 228], [393; 232], [419; 226], [418; 222]]",209.3577519806338,-0.3593764880024795,0.00263068811925,2
"[[418; 222], [419; 226], [444; 220], [443; 216]]",208.903370209854,-0.3566936019563327,0.004606896213194,2
"[[443; 216], [444; 220], [469; 214], [468; 210]]",208.67369981751824,-0.3130480077144873,0.0166841048106091,1
"[[468; 210], [469; 214], [495; 209], [494; 205]]",208.29241467198585,-0.3674067764831104,0.0070612514511737,2
"[[494; 205], [495; 209], [520; 203], [519; 199]]",208.09355041058396,-0.2669651560539747,0.0193231209290851,0
"[[519; 199], [520; 203], [545; 197], [544; 193]]",207.8703809306569,-0.288895293743941,0.0150945691009419,1
"[[544; 193], [545; 197], [571; 191], [570; 187]]",207.5132317341549,-0.3858020863634475,0.0035619428961761,2
"[[570; 187], [571; 191], [596; 185], [595; 181]]",207.2853415830292,-0.3492535222185789,0.0109296088563364,1
"[[595; 181], [596; 185], [621; 179], [620; 175]]",206.98574361313868,-0.4164179502612483,0.0021943899469967,2
"[[620; 175], [621; 179], [647; 174], [646; 170]]",206.77302194148936,-0.3764621382909464,0.0029112391376061,2
"[[646; 170], [647; 174], [672; 168], [671; 164]]",206.45221259124088,-0.3696735045489143,0.0059222280830837,2
"[[671; 164], [672; 168], [697; 162], [696; 158]]",206.2104670392336,-0.3401836253978588,0.003640208958754,1
"[[696; 158], [697; 162], [723; 156], [722; 152]]",205.8733632262324,-0.346268291204748,0.0032392506396566,1
"[[722; 152], [723; 156], [748; 150], [747; 146]]",205.5616018476277,-0.378198526201457,0.0031843401986821,2
"[[747; 146], [748; 150], [773; 144], [772; 140]]",205.18792769160584,-0.3966696801846915,0.0063267379216865,2
"[[772; 140], [773; 144], [799; 139], [798; 135]]",204.6316766400709,-0.4201158564141456,0.0,2
"[[798; 135], [799; 139], [824; 133], [823; 129]]",204.07848140967155,-0.4067741171286924,0.0007549002535168,2
"[[823; 129], [824; 133], [849; 127], [848; 123]]",203.63580634124088,-0.3684648945383782,0.0029455603596238,2
"[[848; 123], [849; 127], [875; 121], [874; 117]]",203.29255611795776,-0.3480480355276188,0.0137787241086342,1
"[[874; 117], [875; 121], [900; 115], [899; 111]]",203.08776231751824,-0.3405665229348575,0.012184972563101,1
"[[899; 111], [900; 115], [921; 111], [920; 107]]",202.9156589673913,-0.410363305133322,0.0059129662531824,2
"[[27; 298], [28; 302], [53; 296], [52; 292]]",213.50524635036496,-0.1987037798937629,0.0546039208799903,0
"[[52; 292], [53; 296], [78; 290], [77; 286]]",213.3412408759124,-0.2387358672427435,0.0442484616464788,0
"[[77; 286], [78; 290], [104; 284], [103; 280]]",213.27772887323945,-0.2741311301647777,0.0351047908733633,0
"[[103; 280], [104; 284], [129; 278], [128; 274]]",213.25955177919707,-0.1527622529189952,0.0585230891018944,0
"[[128; 274], [129; 278], [154; 272], [153; 268]]",212.95676037864965,-0.224167440929552,0.0446727986822324,0
"[[153; 268], [154; 272], [180; 267], [179; 263]]",212.8335272606383,-0.197309561655031,0.0679285113632566,0
"[[179; 263], [180; 267], [205; 261], [204; 257]]",212.60412864963504,-0.1977212724894502,0.0616717250575595,0
"[[204; 257], [205; 261], [230; 255], [229; 251]]",212.3206831660584,-0.2149661962133254,0.0593291548808743,0
"[[229; 251], [230; 255], [256; 249], [255; 245]]",211.94285046214787,-0.2437810763506822,0.0462135423257824,0
"[[255; 245], [256; 249], [281; 243], [280; 239]]",211.64798129562044,-0.2510605415288549,0.0406941303883789,0
"[[280; 239], [281; 243], [306; 237], [305; 233]]",211.3840528056569,-0.2650847609025718,0.0238767424200986,0
"[[305; 233], [306; 237], [332; 232], [331; 228]]",210.9130928634752,-0.2971227118309508,0.0173555275080957,1
"[[331; 228], [332; 232], [357; 226], [356; 222]]",210.48897981295625,-0.3156854700159143,0.0140683250265012,1
"[[356; 222], [357; 226], [382; 220], [381; 216]]",210.0901573905109,-0.3392950740173785,0.0019149331181865,1
"[[381; 216], [382; 220], [408; 214], [407; 210]]",209.64070752640845,-0.3126730583083462,0.0218240283053721,1
"[[407; 210], [408; 214], [433; 208], [432; 204]]",209.1379162864964,-0.4248876362821481,0.0,2
"[[432; 204], [433; 208], [458; 202], [457; 198]]",208.83017791970804,-0.4244364160690864,0.0,2
"[[457; 198], [458; 202], [484; 197], [483; 193]]",208.53468528368796,-0.4345223176563885,0.0,2
"[[483; 193], [484; 197], [509; 191], [508; 187]]",208.25707116788325,-0.4217953368695113,0.0004468251961793,2
"[[508; 187], [509; 191], [534; 185], [533; 181]]",207.9775176779197,-0.4115324925332174,0.0,2
"[[533; 181], [534; 185], [560; 179], [559; 175]]",207.72958846830983,-0.4211858024059887,0.0016868304438136,2
"[[559; 175], [560; 179], [585; 173], [584; 169]]",207.49756215784672,-0.4247227132755474,0.0,2
"[[584; 169], [585; 173], [610; 168], [609; 164]]",207.2306698069853,-0.4289040845983168,0.0,2
"[[609; 164], [610; 168], [636; 162], [635; 158]]",206.9908120598592,-0.4452990679673745,0.0,2
"[[635; 158], [636; 162], [661; 156], [660; 152]]",206.6938298357664,-0.4458680814200074,0.0,2
"[[660; 152], [661; 156], [687; 150], [686; 146]]",206.3598288952465,-0.3986311361823283,0.0011983923967268,2
"[[686; 146], [687; 150], [712; 144], [711; 140]]",206.04972627737223,-0.3708404206881558,0.0023405884167393,2
"[[711; 140], [712; 144], [737; 138], [736; 134]]",205.73845232664237,-0.3951056264612796,0.0005917118568678,2
"[[736; 134], [737; 138], [763; 133], [762; 129]]",205.41666666666663,-0.4229066997555131,0.0,2
"[[762; 129], [763; 133], [788; 127], [787; 123]]",204.91909500456205,-0.3726101339298443,0.0039150556021615,2
"[[787; 123], [788; 127], [813; 121], [812; 117]]",204.37023836678836,-0.3709347578730896,0.0,2
"[[812; 117], [813; 121], [839; 115], [838; 111]]",203.87842484595072,-0.3743632679254236,0.002972693517002,2
"[[838; 111], [839; 115], [864; 109], [863; 105]]",203.4827497718978,-0.3665521440714815,0.0026520573148138,2
"[[863; 105], [864; 109], [889; 103], [888; 99]]",203.28045164233575,-0.3259357284097111,0.0144073199932166,1
"[[888; 99], [889; 103], [920; 96], [919; 93]]",203.03963162251657,-0.3662390803659199,0.0057486529173862,2
"[[707; 126], [708; 130], [733; 124], [732; 120]]",205.8437927691606,-0.4189690360187614,0.0001469577118211,2
"[[732; 120], [733; 124], [758; 118], [757; 114]]",205.5383496806569,-0.4371638889730411,0.0010064462442682,2
"[[757; 114], [758; 118], [784; 112], [783; 108]]",205.10313050176055,-0.3559388174137599,0.0043566073462968,2
"[[783; 108], [784; 112], [809; 106], [808; 102]]",204.5511519160584,-0.3941054518205406,0.0032950781448168,2
"[[808; 102], [809; 106], [834; 100], [833; 96]]",204.03916229470804,-0.3780874266241589,0.003512688674239,2
"[[833; 96], [834; 100], [860; 95], [859; 91]]",203.64525155141845,-0.3783250903406887,0.0068374161560442,2
"[[859; 91], [860; 95], [885; 89], [884; 85]]",203.36432196624088,-0.3779485382302834,0.0060831878612824,2
"[[884; 85], [885; 89], [918; 82], [917; 78]]",203.0963614817416,-0.3952508133448911,0.003430810905707,2
"[[760; 99], [761; 103], [786; 97], [785; 93]]",205.1408816149635,-0.4226271914739678,0.0,2
"[[785; 93], [786; 97], [811; 91], [810; 87]]",204.5824019160584,-0.4006570690739764,0.0,2
"[[810; 87], [811; 91], [837; 85], [836; 81]]",204.04988721390845,-0.3799490592849087,0.002736106448406,2
"[[836; 81], [837; 85], [862; 79], [861; 75]]",203.70946909215328,-0.307263896413093,0.0229229021217167,1
"[[861; 75], [862; 79], [887; 73], [886; 69]]",203.42716411952557,-0.3631729348732607,0.0076987107682443,2
"[[886; 69], [887; 73], [917; 67], [916; 63]]",203.18684895833331,-0.3785573700327932,0.0054130063483828,2
"[[794; 77], [795; 80], [820; 74], [819; 71]]",204.46995738636363,-0.4021647392062966,0.0015541342740236,2
"[[819; 71], [820; 74], [845; 68], [844; 65]]",203.98966619318185,-0.3532711375843395,0.0053370407873576,2
"[[844; 65], [845; 68], [871; 62], [870; 59]]",203.67545572916663,-0.3645143006977282,0.0069618936046355,2
"[[870; 59], [871; 62], [896; 56], [895; 53]]",203.4378551136364,-0.3483556227250532,0.0053714810879827,1
"[[895; 53], [896; 56], [916; 53], [915; 49]]",203.29405381944449,-0.30421353349782,0.0238329664721129,1
"[[832; 52], [833; 56], [858; 50], [857; 46]]",203.9361313868613,-0.3809466396805143,0.0021218692414477,2
"[[857; 46], [858; 50], [883; 44], [882; 40]]",203.65684876824815,-0.3852275653477133,0.0036872511280415,2
"[[882; 40], [883; 44], [913; 38], [912; 34]]",203.3975935570988,-0.3596836608133198,0.0131394218856583,2
"[[859; 32], [860; 35], [885; 28], [884; 25]]",203.74887387387383,-0.3904750927074535,0.0031513515538328,2
"[[884; 25], [885; 28], [910; 24], [909; 20]]",203.43420210040983,-0.3797094001144659,0.0038632865804324,2
"[[880; 11], [881; 15], [906; 9], [905; 5]]",203.53765111770076,-0.4031717620626853,0.0033787456257625,2
